"Geographic Area Name (NAME)","2017 NAICS code (NAICS2017)","Meaning of NAICS code (NAICS2017_LABEL)","Meaning of Legal form of organization code (LFO_LABEL)","Meaning of Employment size of establishments code (EMPSZES_LABEL)","Year (YEAR)","Number of establishments (ESTAB)","Annual payroll ($1,000) (PAYANN)","First-quarter payroll ($1,000) (PAYQTR1)","Number of employees (EMP)"
"Michigan","722511","Full-service restaurants","S-corporations ","Establishments with 50 to 99 employees","2018","306","376,814","90,020","19,843"
"Michigan","722511","Full-service restaurants","S-corporations ","Establishments with 100 to 249 employees","2018","34","80,573","19,225","4,350"
"Michigan","722511","Full-service restaurants","Individual proprietorships","All establishments","2018","870","180,662","40,269","12,222"
"Michigan","722511","Full-service restaurants","Individual proprietorships","Establishments with less than 5 employees","2018","351","14,377","1,640","508"
"Michigan","722511","Full-service restaurants","Individual proprietorships","Establishments with 5 to 9 employees","2018","190","16,979","3,897","1,331"
"Michigan","722511","Full-service restaurants","Individual proprietorships","Establishments with 10 to 19 employees","2018","154","28,565","6,653","2,105"
"Michigan","722511","Full-service restaurants","Individual proprietorships","Establishments with 20 to 49 employees","2018","105","49,381","11,187","3,262"
"Michigan","722511","Full-service restaurants","Individual proprietorships","Establishments with 50 to 99 employees","2018","64","60,193","14,423","4,344"
"Michigan","722511","Full-service restaurants","Individual proprietorships","Establishments with 100 to 249 employees","2018","6","11,167","2,469","672"
"Michigan","722511","Full-service restaurants","Partnerships","All establishments","2018","1,284","608,457","139,394","32,924"
"Michigan","722511","Full-service restaurants","Partnerships","Establishments with less than 5 employees","2018","294","30,951","1,336","347"
"Michigan","722511","Full-service restaurants","Partnerships","Establishments with 5 to 9 employees","2018","159","18,351","3,768","1,085"
"Michigan","722511","Full-service restaurants","Partnerships","Establishments with 10 to 19 employees","2018","232","49,487","11,894","3,240"
"Michigan","722511","Full-service restaurants","Partnerships","Establishments with 20 to 49 employees","2018","403","228,492","54,692","13,566"
"Michigan","722511","Full-service restaurants","Partnerships","Establishments with 50 to 99 employees","2018","171","211,396","51,449","11,142"
"Michigan","722511","Full-service restaurants","Partnerships","Establishments with 100 to 249 employees","2018","24","64,665","14,812","3,266"
"Michigan","722511","Full-service restaurants","Non-profit","All establishments","2018","5","871","168","94"
"Michigan","722511","Full-service restaurants","Non-profit","Establishments with 10 to 19 employees","2018","4","699","128","62"
"Michigan","722511","Full-service restaurants","Other noncorporate legal forms of organization","All establishments","2018","5","3,721","757","167"
"Minnesota","722511","Full-service restaurants","All establishments","All establishments","2018","3,898","1,936,680","453,451","96,762"
"Minnesota","722511","Full-service restaurants","All establishments","Establishments with less than 5 employees","2018","776","62,927","4,874","1,098"
"Minnesota","722511","Full-service restaurants","All establishments","Establishments with 5 to 9 employees","2018","592","63,178","15,345","4,146"
"Minnesota","722511","Full-service restaurants","All establishments","Establishments with 10 to 19 employees","2018","827","187,760","44,044","11,720"
"Minnesota","722511","Full-service restaurants","All establishments","Establishments with 20 to 49 employees","2018","1,136","684,201","164,159","36,065"
"Minnesota","722511","Full-service restaurants","All establishments","Establishments with 50 to 99 employees","2018","469","671,258","161,932","31,392"
"Minnesota","722511","Full-service restaurants","All establishments","Establishments with 100 to 249 employees","2018","96","255,846","60,615","11,853"
"Minnesota","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","All establishments","2018","524","408,066","99,491","18,962"
"Minnesota","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with less than 5 employees","2018","92","8,812","913","110"
"Minnesota","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 5 to 9 employees","2018","61","8,374","2,096","402"
"Minnesota","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 10 to 19 employees","2018","81","19,656","4,669","1,107"
"Minnesota","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 20 to 49 employees","2018","141","98,151","24,452","4,944"
"Minnesota","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 50 to 99 employees","2018","116","177,776","44,513","8,197"
"Minnesota","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 100 to 249 employees","2018","33","95,297","22,848","4,202"
"Minnesota","722511","Full-service restaurants","S-corporations ","All establishments","2018","2,068","952,027","220,213","48,259"
"Minnesota","722511","Full-service restaurants","S-corporations ","Establishments with less than 5 employees","2018","321","27,942","2,443","525"
"Minnesota","722511","Full-service restaurants","S-corporations ","Establishments with 5 to 9 employees","2018","326","38,761","9,473","2,341"
"Minnesota","722511","Full-service restaurants","S-corporations ","Establishments with 10 to 19 employees","2018","488","118,720","27,745","7,008"
"Minnesota","722511","Full-service restaurants","S-corporations ","Establishments with 20 to 49 employees","2018","695","395,518","93,603","21,190"
"Minnesota","722511","Full-service restaurants","S-corporations ","Establishments with 50 to 99 employees","2018","205","276,875","65,791","13,088"
"Minnesota","722511","Full-service restaurants","S-corporations ","Establishments with 100 to 249 employees","2018","33","94,211","21,158","4,107"
"Minnesota","722511","Full-service restaurants","Individual proprietorships","All establishments","2018","502","112,303","26,598","6,547"
"Minnesota","722511","Full-service restaurants","Individual proprietorships","Establishments with less than 5 employees","2018","195","7,300","932","299"
"Minnesota","722511","Full-service restaurants","Individual proprietorships","Establishments with 5 to 9 employees","2018","121","8,532","2,064","838"
"Minnesota","722511","Full-service restaurants","Individual proprietorships","Establishments with 10 to 19 employees","2018","107","16,837","3,999","1,464"
"Minnesota","722511","Full-service restaurants","Individual proprietorships","Establishments with 20 to 49 employees","2018","52","25,440","6,254","1,506"
"Minnesota","722511","Full-service restaurants","Individual proprietorships","Establishments with 50 to 99 employees","2018","23","35,711","8,755","1,840"
"Minnesota","722511","Full-service restaurants","Individual proprietorships","Establishments with 100 to 249 employees","2018","3","9,398","2,343","347"
"Minnesota","722511","Full-service restaurants","Partnerships","All establishments","2018","792","462,337","106,689","22,822"
"Minnesota","722511","Full-service restaurants","Partnerships","Establishments with less than 5 employees","2018","166","18,783","562","156"
"Minnesota","722511","Full-service restaurants","Partnerships","Establishments with 5 to 9 employees","2018","79","7,117","1,618","530"
"Minnesota","722511","Full-service restaurants","Partnerships","Establishments with 10 to 19 employees","2018","150","32,412","7,605","2,130"
"Minnesota","722511","Full-service restaurants","Partnerships","Establishments with 20 to 49 employees","2018","244","163,764","39,534","8,307"
"Minnesota","722511","Full-service restaurants","Partnerships","Establishments with 50 to 99 employees","2018","125","180,896","42,873","8,267"
"Minnesota","722511","Full-service restaurants","Partnerships","Establishments with 100 to 249 employees","2018","27","56,940","14,266","3,197"
"Minnesota","722511","Full-service restaurants","Non-profit","All establishments","2018","11","1,819","428","165"
"Minnesota","722511","Full-service restaurants","Non-profit","Establishments with 5 to 9 employees","2018","4","266","62","28"
"Minnesota","722511","Full-service restaurants","Non-profit","Establishments with 20 to 49 employees","2018","4","1,328","316","118"
"Mississippi","722511","Full-service restaurants","All establishments","All establishments","2018","1,728","568,552","135,728","37,478"
"Mississippi","722511","Full-service restaurants","All establishments","Establishments with less than 5 employees","2018","391","21,374","2,319","580"
"Mississippi","722511","Full-service restaurants","All establishments","Establishments with 5 to 9 employees","2018","264","26,303","6,251","1,782"
"Mississippi","722511","Full-service restaurants","All establishments","Establishments with 10 to 19 employees","2018","414","86,407","21,005","5,843"
"Mississippi","722511","Full-service restaurants","All establishments","Establishments with 20 to 49 employees","2018","456","202,715","50,096","13,986"
"Mississippi","722511","Full-service restaurants","All establishments","Establishments with 50 to 99 employees","2018","175","179,814","43,756","11,990"
"Mississippi","722511","Full-service restaurants","All establishments","Establishments with 100 to 249 employees","2018","28","51,939","12,301","3,297"
"Mississippi","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","All establishments","2018","413","152,869","36,597","10,850"
"Mississippi","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with less than 5 employees","2018","60","2,296","385","98"
"Mississippi","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 5 to 9 employees","2018","64","6,929","1,637","442"
"Mississippi","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 10 to 19 employees","2018","85","16,572","3,987","1,284"
"Mississippi","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 20 to 49 employees","2018","146","57,022","13,432","4,377"
"Mississippi","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 50 to 99 employees","2018","46","48,841","12,132","3,234"
"Mississippi","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 100 to 249 employees","2018","12","21,209","5,024","1,415"
"Mississippi","722511","Full-service restaurants","S-corporations ","All establishments","2018","584","204,604","49,385","12,054"
"Mississippi","722511","Full-service restaurants","S-corporations ","Establishments with less than 5 employees","2018","91","6,090","599","123"
"Mississippi","722511","Full-service restaurants","S-corporations ","Establishments with 5 to 9 employees","2018","98","10,629","2,521","671"
"Mississippi","722511","Full-service restaurants","S-corporations ","Establishments with 10 to 19 employees","2018","181","43,520","10,401","2,505"
"Mississippi","722511","Full-service restaurants","S-corporations ","Establishments with 20 to 49 employees","2018","168","85,074","21,830","5,189"
"Mississippi","722511","Full-service restaurants","S-corporations ","Establishments with 50 to 99 employees","2018","37","39,529","9,540","2,479"
"Mississippi","722511","Full-service restaurants","S-corporations ","Establishments with 100 to 249 employees","2018","9","19,762","4,494","1,087"
"Mississippi","722511","Full-service restaurants","Individual proprietorships","All establishments","2018","324","50,351","12,006","3,764"
"Mississippi","722511","Full-service restaurants","Individual proprietorships","Establishments with less than 5 employees","2018","145","5,118","862","239"
"Mississippi","722511","Full-service restaurants","Individual proprietorships","Establishments with 5 to 9 employees","2018","57","4,039","1,014","361"
"Mississippi","722511","Full-service restaurants","Individual proprietorships","Establishments with 10 to 19 employees","2018","60","9,901","2,396","805"
"Mississippi","722511","Full-service restaurants","Individual proprietorships","Establishments with 20 to 49 employees","2018","48","16,904","4,221","1,346"
"Mississippi","722511","Full-service restaurants","Individual proprietorships","Establishments with 50 to 99 employees","2018","13","12,781","3,106","906"
"Mississippi","722511","Full-service restaurants","Partnerships","All establishments","2018","404","160,573","37,703","10,797"
"Mississippi","722511","Full-service restaurants","Partnerships","Establishments with less than 5 employees","2018","93","7,818","462","114"
"Mississippi","722511","Full-service restaurants","Partnerships","Establishments with 5 to 9 employees","2018","44","4,603","1,053","301"
"Mississippi","722511","Full-service restaurants","Partnerships","Establishments with 10 to 19 employees","2018","88","16,414","4,221","1,249"
"Mississippi","722511","Full-service restaurants","Partnerships","Establishments with 20 to 49 employees","2018","94","43,715","10,613","3,074"
"Mississippi","722511","Full-service restaurants","Partnerships","Establishments with 50 to 99 employees","2018","79","78,663","18,978","5,371"
"Mississippi","722511","Full-service restaurants","Partnerships","Establishments with 100 to 249 employees","2018","6","9,360","2,376","688"
"Mississippi","722511","Full-service restaurants","Non-profit","All establishments","2018","3","155","37","13"
"Missouri","722511","Full-service restaurants","All establishments","All establishments","2018","4,582","1,875,003","441,799","106,661"
"Missouri","722511","Full-service restaurants","All establishments","Establishments with less than 5 employees","2018","1,056","57,246","6,545","1,607"
"Missouri","722511","Full-service restaurants","All establishments","Establishments with 5 to 9 employees","2018","706","78,268","18,216","4,878"
"Missouri","722511","Full-service restaurants","All establishments","Establishments with 10 to 19 employees","2018","953","223,260","52,654","13,460"
"Missouri","722511","Full-service restaurants","All establishments","Establishments with 20 to 49 employees","2018","1,240","657,535","156,931","38,736"
"Missouri","722511","Full-service restaurants","All establishments","Establishments with 50 to 99 employees","2018","528","622,465","150,711","34,918"
"Missouri","722511","Full-service restaurants","All establishments","Establishments with 100 to 249 employees","2018","98","231,109","55,535","12,728"
"Missouri","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","All establishments","2018","1,002","584,114","141,795","33,038"
"Missouri","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with less than 5 employees","2018","117","5,730","959","209"
"Missouri","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 5 to 9 employees","2018","104","14,890","3,605","750"
"Missouri","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 10 to 19 employees","2018","205","57,881","13,508","2,984"
"Missouri","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 20 to 49 employees","2018","346","179,148","43,563","10,848"
"Missouri","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 50 to 99 employees","2018","192","233,663","58,163","13,114"
"Missouri","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 100 to 249 employees","2018","37","87,682","20,790","4,799"
"Missouri","722511","Full-service restaurants","S-corporations ","All establishments","2018","1,695","731,170","169,893","39,911"
"Missouri","722511","Full-service restaurants","S-corporations ","Establishments with less than 5 employees","2018","277","19,607","2,475","439"
"Missouri","722511","Full-service restaurants","S-corporations ","Establishments with 5 to 9 employees","2018","270","34,994","8,170","1,839"
"Missouri","722511","Full-service restaurants","S-corporations ","Establishments with 10 to 19 employees","2018","410","102,345","23,855","5,770"
"Missouri","722511","Full-service restaurants","S-corporations ","Establishments with 20 to 49 employees","2018","531","285,216","67,278","16,413"
"Missouri","722511","Full-service restaurants","S-corporations ","Establishments with 50 to 99 employees","2018","170","198,071","46,415","10,756"
"Missouri","722511","Full-service restaurants","S-corporations ","Establishments with 100 to 249 employees","2018","37","90,937","21,700","4,694"
"Missouri","722511","Full-service restaurants","Individual proprietorships","All establishments","2018","824","145,065","34,187","9,655"
"Missouri","722511","Full-service restaurants","Individual proprietorships","Establishments with less than 5 employees","2018","367","12,957","1,914","604"
"Missouri","722511","Full-service restaurants","Individual proprietorships","Establishments with 5 to 9 employees","2018","195","14,424","3,512","1,314"
"Missouri","722511","Full-service restaurants","Individual proprietorships","Establishments with 10 to 19 employees","2018","127","20,418","5,223","1,683"
"Missouri","722511","Full-service restaurants","Individual proprietorships","Establishments with 20 to 49 employees","2018","93","45,196","10,657","2,843"
"Missouri","722511","Full-service restaurants","Individual proprietorships","Establishments with 50 to 99 employees","2018","37","40,204","10,019","2,586"
"Missouri","722511","Full-service restaurants","Individual proprietorships","Establishments with 100 to 249 employees","2018","5","11,866","2,862","625"
"Missouri","722511","Full-service restaurants","Partnerships","All establishments","2018","1,057","414,255","95,892","24,049"
"Missouri","722511","Full-service restaurants","Partnerships","Establishments with less than 5 employees","2018","292","18,635","1,185","351"
"Missouri","722511","Full-service restaurants","Partnerships","Establishments with 5 to 9 employees","2018","136","13,878","2,909","971"
"Missouri","722511","Full-service restaurants","Partnerships","Establishments with 10 to 19 employees","2018","211","42,616","10,068","3,023"
"Missouri","722511","Full-service restaurants","Partnerships","Establishments with 20 to 49 employees","2018","270","147,975","35,433","8,632"
"Missouri","722511","Full-service restaurants","Partnerships","Establishments with 50 to 99 employees","2018","129","150,527","36,114","8,462"
"Missouri","722511","Full-service restaurants","Partnerships","Establishments with 100 to 249 employees","2018","19","40,624","10,183","2,610"
"Montana","722511","Full-service restaurants","All establishments","All establishments","2018","1,096","365,366","81,582","19,748"
"Montana","722511","Full-service restaurants","All establishments","Establishments with less than 5 employees","2018","274","18,969","1,407","388"
"Montana","722511","Full-service restaurants","All establishments","Establishments with 5 to 9 employees","2018","200","20,938","4,671","1,388"
"Montana","722511","Full-service restaurants","All establishments","Establishments with 10 to 19 employees","2018","257","55,514","12,944","3,595"
"Montana","722511","Full-service restaurants","All establishments","Establishments with 20 to 49 employees","2018","283","158,115","36,614","8,588"
"Montana","722511","Full-service restaurants","All establishments","Establishments with 50 to 99 employees","2018","75","96,941","22,366","4,930"
"Montana","722511","Full-service restaurants","All establishments","Establishments with 100 to 249 employees","2018","7","14,889","3,580","859"
"Montana","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","All establishments","2018","98","34,868","7,445","1,838"
"Montana","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with less than 5 employees","2018","29","2,493","145","37"
"Montana","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 5 to 9 employees","2018","9","1,206","311","64"
"Montana","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 10 to 19 employees","2018","23","4,981","1,142","335"
"Montana","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 20 to 49 employees","2018","32","16,846","3,810","902"
"Montana","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 50 to 99 employees","2018","3","3,833","856","209"
"Montana","722511","Full-service restaurants","S-corporations ","All establishments","2018","530","213,730","48,182","11,309"
"Montana","722511","Full-service restaurants","S-corporations ","Establishments with less than 5 employees","2018","86","8,556","476","103"
"Montana","722511","Full-service restaurants","S-corporations ","Establishments with 5 to 9 employees","2018","88","10,095","2,309","615"
"Montana","722511","Full-service restaurants","S-corporations ","Establishments with 10 to 19 employees","2018","139","31,562","7,418","1,998"
"Montana","722511","Full-service restaurants","S-corporations ","Establishments with 20 to 49 employees","2018","163","93,378","21,928","5,079"
"Montana","722511","Full-service restaurants","S-corporations ","Establishments with 50 to 99 employees","2018","51","64,055","14,651","3,199"
"Montana","722511","Full-service restaurants","S-corporations ","Establishments with 100 to 249 employees","2018","3","6,084","1,400","315"
"Montana","722511","Full-service restaurants","Individual proprietorships","All establishments","2018","180","28,802","6,455","1,763"
"Montana","722511","Full-service restaurants","Individual proprietorships","Establishments with less than 5 employees","2018","77","3,237","395","136"
"Montana","722511","Full-service restaurants","Individual proprietorships","Establishments with 5 to 9 employees","2018","45","4,418","935","314"
"Montana","722511","Full-service restaurants","Individual proprietorships","Establishments with 10 to 19 employees","2018","35","6,455","1,505","448"
"Montana","722511","Full-service restaurants","Individual proprietorships","Establishments with 20 to 49 employees","2018","21","12,492","2,750","618"
"Montana","722511","Full-service restaurants","Partnerships","All establishments","2018","278","83,729","18,627","4,637"
"Montana","722511","Full-service restaurants","Partnerships","Establishments with less than 5 employees","2018","80","4,459","391","112"
"Montana","722511","Full-service restaurants","Partnerships","Establishments with 5 to 9 employees","2018","57","5,192","1,109","387"
"Montana","722511","Full-service restaurants","Partnerships","Establishments with 10 to 19 employees","2018","59","12,342","2,855","801"
"Montana","722511","Full-service restaurants","Partnerships","Establishments with 20 to 49 employees","2018","61","31,587","7,284","1,809"
"Montana","722511","Full-service restaurants","Partnerships","Establishments with 50 to 99 employees","2018","20","27,361","6,459","1,428"
"Montana","722511","Full-service restaurants","Other noncorporate legal forms of organization","All establishments","2018","8","4,157","866","193"
"Montana","722511","Full-service restaurants","Other noncorporate legal forms of organization","Establishments with 20 to 49 employees","2018","6","3,812","842","180"
"Nebraska","722511","Full-service restaurants","All establishments","All establishments","2018","1,466","496,465","118,734","29,456"
"Nebraska","722511","Full-service restaurants","All establishments","Establishments with less than 5 employees","2018","427","19,967","2,499","685"
"Nebraska","722511","Full-service restaurants","All establishments","Establishments with 5 to 9 employees","2018","223","20,406","5,042","1,503"
"Nebraska","722511","Full-service restaurants","All establishments","Establishments with 10 to 19 employees","2018","291","59,255","14,234","3,989"
"Nebraska","722511","Full-service restaurants","All establishments","Establishments with 20 to 49 employees","2018","374","189,766","46,384","11,913"
"Nebraska","722511","Full-service restaurants","All establishments","Establishments with 50 to 99 employees","2018","129","152,474","37,171","8,409"
"Nebraska","722511","Full-service restaurants","All establishments","Establishments with 100 to 249 employees","2018","22","54,597","13,404","2,957"
"Nebraska","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","All establishments","2018","218","141,004","34,582","8,220"
"Nebraska","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with less than 5 employees","2018","31","1,548","262","60"
"Nebraska","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 5 to 9 employees","2018","18","2,440","577","118"
"Nebraska","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 10 to 19 employees","2018","37","7,193","1,797","503"
"Nebraska","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 20 to 49 employees","2018","63","31,606","7,952","2,110"
"Nebraska","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 50 to 99 employees","2018","58","71,290","17,262","3,897"
"Nebraska","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 100 to 249 employees","2018","11","26,927","6,732","1,532"
"Nebraska","722511","Full-service restaurants","S-corporations ","All establishments","2018","610","209,768","49,281","12,103"
"Nebraska","722511","Full-service restaurants","S-corporations ","Establishments with less than 5 employees","2018","145","9,837","1,194","261"
"Nebraska","722511","Full-service restaurants","S-corporations ","Establishments with 5 to 9 employees","2018","77","9,139","2,201","514"
"Nebraska","722511","Full-service restaurants","S-corporations ","Establishments with 10 to 19 employees","2018","159","36,252","8,506","2,186"
"Nebraska","722511","Full-service restaurants","S-corporations ","Establishments with 20 to 49 employees","2018","183","93,314","22,754","5,626"
"Nebraska","722511","Full-service restaurants","S-corporations ","Establishments with 50 to 99 employees","2018","37","39,409","9,410","2,360"
"Nebraska","722511","Full-service restaurants","S-corporations ","Establishments with 100 to 249 employees","2018","9","21,817","5,216","1,156"
"Nebraska","722511","Full-service restaurants","Individual proprietorships","All establishments","2018","287","29,520","7,155","2,361"
"Nebraska","722511","Full-service restaurants","Individual proprietorships","Establishments with less than 5 employees","2018","147","3,844","656","235"
"Nebraska","722511","Full-service restaurants","Individual proprietorships","Establishments with 5 to 9 employees","2018","68","4,510","1,118","451"
"Nebraska","722511","Full-service restaurants","Individual proprietorships","Establishments with 10 to 19 employees","2018","44","6,429","1,667","587"
"Nebraska","722511","Full-service restaurants","Individual proprietorships","Establishments with 20 to 49 employees","2018","23","8,471","2,202","668"
"Nebraska","722511","Full-service restaurants","Individual proprietorships","Establishments with 50 to 99 employees","2018","5","6,266","1,512","420"
"Nebraska","722511","Full-service restaurants","Partnerships","All establishments","2018","349","116,137","27,716","6,772"
"Nebraska","722511","Full-service restaurants","Partnerships","Establishments with less than 5 employees","2018","102","4,702","387","129"
"Nebraska","722511","Full-service restaurants","Partnerships","Establishments with 5 to 9 employees","2018","60","4,317","1,146","420"
"Nebraska","722511","Full-service restaurants","Partnerships","Establishments with 10 to 19 employees","2018","51","9,381","2,264","713"
"Nebraska","722511","Full-service restaurants","Partnerships","Establishments with 20 to 49 employees","2018","105","56,375","13,476","3,509"
"Nebraska","722511","Full-service restaurants","Partnerships","Establishments with 50 to 99 employees","2018","29","35,509","8,987","1,732"
"Nevada","722511","Full-service restaurants","All establishments","All establishments","2018","2,108","1,455,930","353,822","60,680"
"Nevada","722511","Full-service restaurants","All establishments","Establishments with less than 5 employees","2018","487","44,777","3,989","712"
"Nevada","722511","Full-service restaurants","All establishments","Establishments with 5 to 9 employees","2018","299","37,003","9,628","2,055"
"Nevada","722511","Full-service restaurants","All establishments","Establishments with 10 to 19 employees","2018","409","118,190","28,485","5,827"
"Nevada","722511","Full-service restaurants","All establishments","Establishments with 20 to 49 employees","2018","573","390,442","95,837","18,370"
"Nevada","722511","Full-service restaurants","All establishments","Establishments with 50 to 99 employees","2018","230","358,620","89,478","15,396"
"Nevada","722511","Full-service restaurants","All establishments","Establishments with 100 to 249 employees","2018","103","411,093","102,869","14,846"
"Nevada","722511","Full-service restaurants","All establishments","Establishments with 250 to 499 employees","2018","6","58,953","13,738","2,174"
"Nevada","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","All establishments","2018","400","496,636","120,998","19,139"
"Nevada","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with less than 5 employees","2018","58","5,306","620","82"
"Nevada","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 5 to 9 employees","2018","40","4,663","1,254","280"
"Nevada","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 10 to 19 employees","2018","69","22,158","4,943","1,033"
"Nevada","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 20 to 49 employees","2018","82","60,496","14,840","2,653"
"Nevada","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 50 to 99 employees","2018","97","153,296","38,669","6,601"
"Nevada","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 100 to 249 employees","2018","51","214,948","52,066","7,318"
"Nevada","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 250 to 499 employees","2018","3","35,769","8,606","1,172"
"Nevada","722511","Full-service restaurants","S-corporations ","All establishments","2018","799","375,759","90,133","16,503"
"Nevada","722511","Full-service restaurants","S-corporations ","Establishments with less than 5 employees","2018","162","17,887","1,713","264"
"Nevada","722511","Full-service restaurants","S-corporations ","Establishments with 5 to 9 employees","2018","127","18,035","4,683","892"
"Nevada","722511","Full-service restaurants","S-corporations ","Establishments with 10 to 19 employees","2018","189","58,720","14,451","2,710"
"Nevada","722511","Full-service restaurants","S-corporations ","Establishments with 20 to 49 employees","2018","266","178,971","43,740","8,256"
"Nevada","722511","Full-service restaurants","S-corporations ","Establishments with 50 to 99 employees","2018","44","67,310","16,454","2,819"
"Nevada","722511","Full-service restaurants","S-corporations ","Establishments with 100 to 249 employees","2018","11","34,836","9,092","1,562"
"Nevada","722511","Full-service restaurants","Individual proprietorships","All establishments","2018","295","79,406","19,636","4,030"
"Nevada","722511","Full-service restaurants","Individual proprietorships","Establishments with less than 5 employees","2018","131","8,161","865","207"
"Nevada","722511","Full-service restaurants","Individual proprietorships","Establishments with 5 to 9 employees","2018","64","6,788","1,700","429"
"Nevada","722511","Full-service restaurants","Individual proprietorships","Establishments with 10 to 19 employees","2018","55","11,274","2,817","707"
"Nevada","722511","Full-service restaurants","Individual proprietorships","Establishments with 20 to 49 employees","2018","23","12,529","3,506","762"
"Nevada","722511","Full-service restaurants","Individual proprietorships","Establishments with 50 to 99 employees","2018","17","27,106","7,312","1,288"
"Nevada","722511","Full-service restaurants","Individual proprietorships","Establishments with 100 to 249 employees","2018","5","13,548","3,436","637"
"Nevada","722511","Full-service restaurants","Partnerships","All establishments","2018","611","503,827","122,991","20,991"
"Nevada","722511","Full-service restaurants","Partnerships","Establishments with less than 5 employees","2018","135","13,410","787","158"
"Nevada","722511","Full-service restaurants","Partnerships","Establishments with 5 to 9 employees","2018","66","7,228","1,931","438"
"Nevada","722511","Full-service restaurants","Partnerships","Establishments with 10 to 19 employees","2018","96","26,038","6,274","1,377"
"Nevada","722511","Full-service restaurants","Partnerships","Establishments with 20 to 49 employees","2018","202","138,446","33,751","6,699"
"Nevada","722511","Full-service restaurants","Partnerships","Establishments with 50 to 99 employees","2018","72","110,908","27,043","4,688"
"Nevada","722511","Full-service restaurants","Partnerships","Establishments with 100 to 249 employees","2018","36","147,761","38,275","5,329"
"Nevada","722511","Full-service restaurants","Partnerships","Establishments with 250 to 499 employees","2018","3","23,184","5,132","1,002"
"Nevada","722511","Full-service restaurants","Non-profit","All establishments","2018","3","302","64","17"
"New Hampshire","722511","Full-service restaurants","All establishments","All establishments","2018","1,362","624,870","141,911","28,680"
"New Hampshire","722511","Full-service restaurants","All establishments","Establishments with less than 5 employees","2018","298","29,174","1,838","445"
"New Hampshire","722511","Full-service restaurants","All establishments","Establishments with 5 to 9 employees","2018","228","30,248","6,963","1,597"
"New Hampshire","722511","Full-service restaurants","All establishments","Establishments with 10 to 19 employees","2018","302","81,411","19,551","4,248"
"New Hampshire","722511","Full-service restaurants","All establishments","Establishments with 20 to 49 employees","2018","386","256,421","59,672","11,862"
"New Hampshire","722511","Full-service restaurants","All establishments","Establishments with 50 to 99 employees","2018","135","191,920","45,446","8,801"
"New Hampshire","722511","Full-service restaurants","All establishments","Establishments with 100 to 249 employees","2018","12","30,307","7,209","1,482"
"New Hampshire","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","All establishments","2018","261","146,173","34,031","7,303"
