"Geographic Area Name (NAME)","2017 NAICS code (NAICS2017)","Meaning of NAICS Code (NAICS2017_LABEL)","Meaning of Legal form of organization code (LFO_LABEL)","Meaning of Employment size of establishments code (EMPSZES_LABEL)","Year (YEAR)","Number of establishments (ESTAB)","Annual payroll ($1,000) (PAYANN)","First-quarter payroll ($1,000) (PAYQTR1)","Number of employees (EMP)"
"Nebraska","722511","Full-service restaurants","All establishments","Establishments with 20 to 49 employees","2021","352","223,322","47,585","10,576"
"Nebraska","722511","Full-service restaurants","All establishments","Establishments with 50 to 99 employees","2021","79","113,509","22,944","5,060"
"Nebraska","722511","Full-service restaurants","All establishments","Establishments with 100 to 249 employees","2021","14","39,837","8,531","1,755"
"Nebraska","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","All establishments","2021","217","141,934","29,158","6,249"
"Nebraska","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with less than 5 employees","2021","37","4,495","303","62"
"Nebraska","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 5 to 9 employees","2021","22","2,646","675","152"
"Nebraska","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 10 to 19 employees","2021","39","10,905","2,461","558"
"Nebraska","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 20 to 49 employees","2021","76","51,511","11,368","2,424"
"Nebraska","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 50 to 99 employees","2021","38","58,783","11,433","2,408"
"Nebraska","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 100 to 249 employees","2021","5","13,594","2,918","645"
"Nebraska","722511","Full-service restaurants","S-corporations","All establishments","2021","590","229,023","48,016","10,790"
"Nebraska","722511","Full-service restaurants","S-corporations","Establishments with less than 5 employees","2021","126","10,146","1,252","244"
"Nebraska","722511","Full-service restaurants","S-corporations","Establishments with 5 to 9 employees","2021","107","16,996","3,586","744"
"Nebraska","722511","Full-service restaurants","S-corporations","Establishments with 10 to 19 employees","2021","156","45,104","9,779","2,183"
"Nebraska","722511","Full-service restaurants","S-corporations","Establishments with 20 to 49 employees","2021","168","100,335","21,147","4,856"
"Nebraska","722511","Full-service restaurants","S-corporations","Establishments with 50 to 99 employees","2021","25","34,194","7,105","1,610"
"Nebraska","722511","Full-service restaurants","S-corporations","Establishments with 100 to 249 employees","2021","7","19,146","4,122","880"
"Nebraska","722511","Full-service restaurants","Individual proprietorships","All establishments","2021","248","30,504","6,664","2,001"
"Nebraska","722511","Full-service restaurants","Individual proprietorships","Establishments with less than 5 employees","2021","120","4,108","672","191"
"Nebraska","722511","Full-service restaurants","Individual proprietorships","Establishments with 5 to 9 employees","2021","65","5,249","1,250","434"
"Nebraska","722511","Full-service restaurants","Individual proprietorships","Establishments with 10 to 19 employees","2021","41","8,310","1,771","583"
"Nebraska","722511","Full-service restaurants","Individual proprietorships","Establishments with 20 to 49 employees","2021","17","8,214","1,835","479"
"Nebraska","722511","Full-service restaurants","Individual proprietorships","Establishments with 50 to 99 employees","2021","5","4,623","1,136","314"
"Nebraska","722511","Full-service restaurants","Partnerships","All establishments","2021","342","119,969","23,681","5,379"
"Nebraska","722511","Full-service restaurants","Partnerships","Establishments with less than 5 employees","2021","108","9,693","703","156"
"Nebraska","722511","Full-service restaurants","Partnerships","Establishments with 5 to 9 employees","2021","57","5,551","1,251","399"
"Nebraska","722511","Full-service restaurants","Partnerships","Establishments with 10 to 19 employees","2021","73","18,457","3,731","1,049"
"Nebraska","722511","Full-service restaurants","Partnerships","Establishments with 20 to 49 employees","2021","91","63,262","13,235","2,817"
"Nebraska","722511","Full-service restaurants","Partnerships","Establishments with 50 to 99 employees","2021","11","15,909","3,270","728"
"Nevada","722511","Full-service restaurants","All establishments","All establishments","2021","2,217","1,519,445","275,440","49,087"
"Nevada","722511","Full-service restaurants","All establishments","Establishments with less than 5 employees","2021","541","61,111","4,362","761"
"Nevada","722511","Full-service restaurants","All establishments","Establishments with 5 to 9 employees","2021","334","62,535","12,052","2,230"
"Nevada","722511","Full-service restaurants","All establishments","Establishments with 10 to 19 employees","2021","498","192,757","38,173","6,869"
"Nevada","722511","Full-service restaurants","All establishments","Establishments with 20 to 49 employees","2021","597","540,904","103,019","18,646"
"Nevada","722511","Full-service restaurants","All establishments","Establishments with 50 to 99 employees","2021","183","391,870","67,418","12,114"
"Nevada","722511","Full-service restaurants","All establishments","Establishments with 100 to 249 employees","2021","63","257,355","47,896","8,155"
"Nevada","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","All establishments","2021","396","464,210","87,082","15,201"
"Nevada","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with less than 5 employees","2021","60","6,914","534","85"
"Nevada","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 5 to 9 employees","2021","47","8,285","1,797","305"
"Nevada","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 10 to 19 employees","2021","65","27,118","5,484","921"
"Nevada","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 20 to 49 employees","2021","107","105,705","19,719","3,520"
"Nevada","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 50 to 99 employees","2021","80","155,600","28,380","5,275"
"Nevada","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 100 to 249 employees","2021","36","147,675","28,648","4,783"
"Nevada","722511","Full-service restaurants","S-corporations","All establishments","2021","914","474,703","91,204","16,052"
"Nevada","722511","Full-service restaurants","S-corporations","Establishments with less than 5 employees","2021","174","18,311","1,871","289"
"Nevada","722511","Full-service restaurants","S-corporations","Establishments with 5 to 9 employees","2021","159","29,799","5,799","1,089"
"Nevada","722511","Full-service restaurants","S-corporations","Establishments with 10 to 19 employees","2021","269","109,018","21,414","3,704"
"Nevada","722511","Full-service restaurants","S-corporations","Establishments with 20 to 49 employees","2021","278","243,138","48,113","8,433"
"Nevada","722511","Full-service restaurants","S-corporations","Establishments with 50 to 99 employees","2021","30","59,187","11,282","2,024"
"Nevada","722511","Full-service restaurants","S-corporations","Establishments with 100 to 249 employees","2021","4","15,250","2,725","513"
"Nevada","722511","Full-service restaurants","Individual proprietorships","All establishments","2021","276","88,084","15,810","3,081"
"Nevada","722511","Full-service restaurants","Individual proprietorships","Establishments with less than 5 employees","2021","134","10,657","945","208"
"Nevada","722511","Full-service restaurants","Individual proprietorships","Establishments with 5 to 9 employees","2021","58","8,983","1,904","359"
"Nevada","722511","Full-service restaurants","Individual proprietorships","Establishments with 10 to 19 employees","2021","46","13,216","2,874","583"
"Nevada","722511","Full-service restaurants","Individual proprietorships","Establishments with 20 to 49 employees","2021","21","19,639","3,403","666"
"Nevada","722511","Full-service restaurants","Individual proprietorships","Establishments with 50 to 99 employees","2021","14","26,173","5,331","927"
"Nevada","722511","Full-service restaurants","Individual proprietorships","Establishments with 100 to 249 employees","2021","3","9,416","1,353","338"
"Nevada","722511","Full-service restaurants","Partnerships","All establishments","2021","627","491,913","81,253","14,734"
"Nevada","722511","Full-service restaurants","Partnerships","Establishments with less than 5 employees","2021","170","25,134","1,009","178"
"Nevada","722511","Full-service restaurants","Partnerships","Establishments with 5 to 9 employees","2021","70","15,468","2,552","477"
"Nevada","722511","Full-service restaurants","Partnerships","Establishments with 10 to 19 employees","2021","118","43,405","8,401","1,661"
"Nevada","722511","Full-service restaurants","Partnerships","Establishments with 20 to 49 employees","2021","190","171,982","31,696","6,009"
"Nevada","722511","Full-service restaurants","Partnerships","Establishments with 50 to 99 employees","2021","59","150,910","22,425","3,888"
"Nevada","722511","Full-service restaurants","Partnerships","Establishments with 100 to 249 employees","2021","20","85,014","15,170","2,521"
"Nevada","722511","Full-service restaurants","Other noncorporate legal forms of organization","All establishments","2021","3","521","88","18"
"New Hampshire","722511","Full-service restaurants","All establishments","All establishments","2021","1,332","676,505","124,068","22,405"
"New Hampshire","722511","Full-service restaurants","All establishments","Establishments with less than 5 employees","2021","333","48,820","3,207","541"
"New Hampshire","722511","Full-service restaurants","All establishments","Establishments with 5 to 9 employees","2021","256","50,264","9,713","1,774"
"New Hampshire","722511","Full-service restaurants","All establishments","Establishments with 10 to 19 employees","2021","327","127,213","24,496","4,502"
"New Hampshire","722511","Full-service restaurants","All establishments","Establishments with 20 to 49 employees","2021","336","302,206","58,377","10,327"
"New Hampshire","722511","Full-service restaurants","All establishments","Establishments with 50 to 99 employees","2021","75","128,654","24,717","4,662"
"New Hampshire","722511","Full-service restaurants","All establishments","Establishments with 100 to 249 employees","2021","5","19,348","3,558","599"
"New Hampshire","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","All establishments","2021","238","144,046","28,443","5,108"
"New Hampshire","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with less than 5 employees","2021","39","6,656","502","86"
"New Hampshire","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 5 to 9 employees","2021","50","9,911","2,014","351"
"New Hampshire","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 10 to 19 employees","2021","50","19,811","3,949","707"
"New Hampshire","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 20 to 49 employees","2021","80","77,397","15,605","2,681"
"New Hampshire","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 50 to 99 employees","2021","18","27,252","5,756","1,183"
"New Hampshire","722511","Full-service restaurants","S-corporations","All establishments","2021","392","277,087","49,881","8,456"
"New Hampshire","722511","Full-service restaurants","S-corporations","Establishments with less than 5 employees","2021","63","14,255","644","94"
"New Hampshire","722511","Full-service restaurants","S-corporations","Establishments with 5 to 9 employees","2021","51","13,096","2,540","354"
"New Hampshire","722511","Full-service restaurants","S-corporations","Establishments with 10 to 19 employees","2021","105","48,143","9,130","1,475"
"New Hampshire","722511","Full-service restaurants","S-corporations","Establishments with 20 to 49 employees","2021","136","127,539","24,346","4,084"
"New Hampshire","722511","Full-service restaurants","S-corporations","Establishments with 50 to 99 employees","2021","33","57,725","10,280","1,950"
"New Hampshire","722511","Full-service restaurants","S-corporations","Establishments with 100 to 249 employees","2021","4","16,329","2,941","499"
"New Hampshire","722511","Full-service restaurants","Individual proprietorships","All establishments","2021","270","69,794","12,874","2,761"
"New Hampshire","722511","Full-service restaurants","Individual proprietorships","Establishments with less than 5 employees","2021","106","8,770","805","176"
"New Hampshire","722511","Full-service restaurants","Individual proprietorships","Establishments with 5 to 9 employees","2021","62","8,822","1,717","424"
"New Hampshire","722511","Full-service restaurants","Individual proprietorships","Establishments with 10 to 19 employees","2021","65","21,497","4,077","904"
"New Hampshire","722511","Full-service restaurants","Individual proprietorships","Establishments with 20 to 49 employees","2021","33","23,128","4,719","958"
"New Hampshire","722511","Full-service restaurants","Individual proprietorships","Establishments with 50 to 99 employees","2021","4","7,577","1,556","299"
"New Hampshire","722511","Full-service restaurants","Partnerships","All establishments","2021","429","184,439","32,645","6,048"
"New Hampshire","722511","Full-service restaurants","Partnerships","Establishments with less than 5 employees","2021","125","19,139","1,256","185"
"New Hampshire","722511","Full-service restaurants","Partnerships","Establishments with 5 to 9 employees","2021","91","17,804","3,315","626"
"New Hampshire","722511","Full-service restaurants","Partnerships","Establishments with 10 to 19 employees","2021","106","37,254","7,242","1,403"
"New Hampshire","722511","Full-service restaurants","Partnerships","Establishments with 20 to 49 employees","2021","87","74,142","13,707","2,604"
"New Hampshire","722511","Full-service restaurants","Partnerships","Establishments with 50 to 99 employees","2021","20","36,100","7,125","1,230"
"New Jersey","722511","Full-service restaurants","All establishments","All establishments","2021","7,684","2,997,873","533,279","96,974"
"New Jersey","722511","Full-service restaurants","All establishments","Establishments with less than 5 employees","2021","3,384","306,228","31,914","5,834"
"New Jersey","722511","Full-service restaurants","All establishments","Establishments with 5 to 9 employees","2021","1,501","273,086","54,312","9,983"
"New Jersey","722511","Full-service restaurants","All establishments","Establishments with 10 to 19 employees","2021","1,209","468,955","89,656","16,610"
"New Jersey","722511","Full-service restaurants","All establishments","Establishments with 20 to 49 employees","2021","1,213","1,137,327","208,280","37,270"
"New Jersey","722511","Full-service restaurants","All establishments","Establishments with 50 to 99 employees","2021","338","669,920","122,029","22,329"
"New Jersey","722511","Full-service restaurants","All establishments","Establishments with 100 to 249 employees","2021","39","142,357","27,088","4,948"
"New Jersey","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","All establishments","2021","1,605","643,224","126,004","22,809"
"New Jersey","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with less than 5 employees","2021","740","62,017","7,927","1,436"
"New Jersey","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 5 to 9 employees","2021","343","58,672","12,640","2,287"
"New Jersey","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 10 to 19 employees","2021","203","75,400","15,247","2,659"
"New Jersey","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 20 to 49 employees","2021","201","192,785","38,399","6,665"
"New Jersey","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 50 to 99 employees","2021","95","173,659","34,513","6,603"
"New Jersey","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 100 to 249 employees","2021","23","80,691","17,278","3,159"
"New Jersey","722511","Full-service restaurants","S-corporations","All establishments","2021","2,502","1,130,389","200,795","34,439"
"New Jersey","722511","Full-service restaurants","S-corporations","Establishments with less than 5 employees","2021","832","93,676","10,158","1,595"
"New Jersey","722511","Full-service restaurants","S-corporations","Establishments with 5 to 9 employees","2021","516","109,308","21,054","3,472"
"New Jersey","722511","Full-service restaurants","S-corporations","Establishments with 10 to 19 employees","2021","541","228,389","43,557","7,626"
"New Jersey","722511","Full-service restaurants","S-corporations","Establishments with 20 to 49 employees","2021","511","460,604","83,466","14,734"
"New Jersey","722511","Full-service restaurants","S-corporations","Establishments with 50 to 99 employees","2021","94","201,828","36,476","6,097"
"New Jersey","722511","Full-service restaurants","S-corporations","Establishments with 100 to 249 employees","2021","8","36,584","6,084","915"
"New Jersey","722511","Full-service restaurants","Individual proprietorships","All establishments","2021","1,048","180,324","31,949","6,846"
"New Jersey","722511","Full-service restaurants","Individual proprietorships","Establishments with less than 5 employees","2021","671","33,130","4,571","997"
"New Jersey","722511","Full-service restaurants","Individual proprietorships","Establishments with 5 to 9 employees","2021","186","25,956","5,215","1,181"
"New Jersey","722511","Full-service restaurants","Individual proprietorships","Establishments with 10 to 19 employees","2021","113","37,973","6,816","1,535"
"New Jersey","722511","Full-service restaurants","Individual proprietorships","Establishments with 20 to 49 employees","2021","58","45,333","8,225","1,697"
"New Jersey","722511","Full-service restaurants","Individual proprietorships","Establishments with 50 to 99 employees","2021","19","36,409","6,770","1,305"
"New Jersey","722511","Full-service restaurants","Partnerships","All establishments","2021","2,518","1,039,814","173,950","32,778"
"New Jersey","722511","Full-service restaurants","Partnerships","Establishments with less than 5 employees","2021","1,133","116,553","9,237","1,800"
"New Jersey","722511","Full-service restaurants","Partnerships","Establishments with 5 to 9 employees","2021","456","79,150","15,403","3,043"
"New Jersey","722511","Full-service restaurants","Partnerships","Establishments with 10 to 19 employees","2021","351","126,794","24,017","4,780"
"New Jersey","722511","Full-service restaurants","Partnerships","Establishments with 20 to 49 employees","2021","442","437,889","78,055","14,144"
"New Jersey","722511","Full-service restaurants","Partnerships","Establishments with 50 to 99 employees","2021","129","255,869","43,864","8,268"
"New Jersey","722511","Full-service restaurants","Partnerships","Establishments with 100 to 249 employees","2021","7","23,559","3,374","743"
"New Jersey","722511","Full-service restaurants","Non-profit","All establishments","2021","4","1,078","40","16"
"New Jersey","722511","Full-service restaurants","Non-profit","Establishments with less than 5 employees","2021","3","679","21","6"
"New Jersey","722511","Full-service restaurants","Other noncorporate legal forms of organization","All establishments","2021","7","3,044","541","86"
"New Jersey","722511","Full-service restaurants","Other noncorporate legal forms of organization","Establishments with less than 5 employees","2021","5","173","0","0"
"New Mexico","722511","Full-service restaurants","All establishments","All establishments","2021","1,286","591,973","98,514","22,979"
"New Mexico","722511","Full-service restaurants","All establishments","Establishments with less than 5 employees","2021","355","39,021","2,767","559"
"New Mexico","722511","Full-service restaurants","All establishments","Establishments with 5 to 9 employees","2021","238","39,458","6,616","1,620"
"New Mexico","722511","Full-service restaurants","All establishments","Establishments with 10 to 19 employees","2021","257","93,493","16,310","3,599"
"New Mexico","722511","Full-service restaurants","All establishments","Establishments with 20 to 49 employees","2021","347","269,010","44,664","10,545"
"New Mexico","722511","Full-service restaurants","All establishments","Establishments with 50 to 99 employees","2021","76","114,291","20,684","4,936"
"New Mexico","722511","Full-service restaurants","All establishments","Establishments with 100 to 249 employees","2021","13","36,700","7,473","1,720"
"New Mexico","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","All establishments","2021","187","160,799","28,119","6,525"
"New Mexico","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with less than 5 employees","2021","34","11,160","169","31"
"New Mexico","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 5 to 9 employees","2021","20","3,819","621","126"
"New Mexico","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 10 to 19 employees","2021","18","8,372","1,539","287"
"New Mexico","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 20 to 49 employees","2021","68","62,530","10,977","2,472"
"New Mexico","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 50 to 99 employees","2021","40","56,490","10,854","2,697"
"New Mexico","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 100 to 249 employees","2021","7","18,428","3,959","912"
"New Mexico","722511","Full-service restaurants","S-corporations","All establishments","2021","499","251,801","41,531","9,409"
"New Mexico","722511","Full-service restaurants","S-corporations","Establishments with less than 5 employees","2021","87","10,813","971","142"
"New Mexico","722511","Full-service restaurants","S-corporations","Establishments with 5 to 9 employees","2021","91","18,881","2,854","632"
"New Mexico","722511","Full-service restaurants","S-corporations","Establishments with 10 to 19 employees","2021","131","50,207","8,317","1,838"
"New Mexico","722511","Full-service restaurants","S-corporations","Establishments with 20 to 49 employees","2021","161","115,382","19,212","4,564"
"New Mexico","722511","Full-service restaurants","S-corporations","Establishments with 50 to 99 employees","2021","23","38,246","6,663","1,425"
"New Mexico","722511","Full-service restaurants","S-corporations","Establishments with 100 to 249 employees","2021","6","18,272","3,514","808"
"New Mexico","722511","Full-service restaurants","Individual proprietorships","All establishments","2021","302","58,786","9,619","2,565"
"New Mexico","722511","Full-service restaurants","Individual proprietorships","Establishments with less than 5 employees","2021","145","7,785","1,038","268"
"New Mexico","722511","Full-service restaurants","Individual proprietorships","Establishments with 5 to 9 employees","2021","84","10,458","1,876","561"
"New Mexico","722511","Full-service restaurants","Individual proprietorships","Establishments with 10 to 19 employees","2021","47","13,409","2,475","646"
"New Mexico","722511","Full-service restaurants","Individual proprietorships","Establishments with 20 to 49 employees","2021","21","18,413","2,794","738"
"New Mexico","722511","Full-service restaurants","Individual proprietorships","Establishments with 50 to 99 employees","2021","5","8,721","1,436","352"
"New Mexico","722511","Full-service restaurants","Partnerships","All establishments","2021","297","120,380","19,196","4,474"
"New Mexico","722511","Full-service restaurants","Partnerships","Establishments with less than 5 employees","2021","89","9,263","589","118"
"New Mexico","722511","Full-service restaurants","Partnerships","Establishments with 5 to 9 employees","2021","42","6,093","1,216","295"
"New Mexico","722511","Full-service restaurants","Partnerships","Establishments with 10 to 19 employees","2021","61","21,505","3,979","828"
"New Mexico","722511","Full-service restaurants","Partnerships","Establishments with 20 to 49 employees","2021","97","72,685","11,681","2,771"
"New Mexico","722511","Full-service restaurants","Partnerships","Establishments with 50 to 99 employees","2021","8","10,834","1,731","462"
"New York","722511","Full-service restaurants","All establishments","All establishments","2021","19,024","8,247,641","1,292,465","222,749"
"New York","722511","Full-service restaurants","All establishments","Establishments with less than 5 employees","2021","8,173","939,789","71,239","13,319"
"New York","722511","Full-service restaurants","All establishments","Establishments with 5 to 9 employees","2021","3,809","854,686","136,744","25,713"
"New York","722511","Full-service restaurants","All establishments","Establishments with 10 to 19 employees","2021","3,601","1,667,315","277,462","49,444"
"New York","722511","Full-service restaurants","All establishments","Establishments with 20 to 49 employees","2021","2,776","2,947,215","493,133","82,809"
"New York","722511","Full-service restaurants","All establishments","Establishments with 50 to 99 employees","2021","579","1,368,424","234,104","38,347"
"New York","722511","Full-service restaurants","All establishments","Establishments with 100 to 249 employees","2021","82","382,648","64,909","10,666"
"New York","722511","Full-service restaurants","All establishments","Establishments with 250 to 499 employees","2021","3","37,014","7,698","860"
"New York","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","All establishments","2021","6,517","2,042,200","356,585","64,637"
"New York","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with less than 5 employees","2021","3,434","257,458","31,587","6,083"
"New York","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 5 to 9 employees","2021","1,396","247,840","47,742","9,187"
"New York","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 10 to 19 employees","2021","877","366,919","66,828","11,915"
"New York","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 20 to 49 employees","2021","553","562,458","98,376","16,642"
"New York","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 50 to 99 employees","2021","217","442,207","82,275","15,209"
"New York","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 100 to 249 employees","2021","39","149,585","27,071","5,279"
"New York","722511","Full-service restaurants","S-corporations","All establishments","2021","7,116","3,145,722","513,553","88,486"
"New York","722511","Full-service restaurants","S-corporations","Establishments with less than 5 employees","2021","2,400","308,095","23,426","4,153"
"New York","722511","Full-service restaurants","S-corporations","Establishments with 5 to 9 employees","2021","1,498","355,582","57,484","10,285"
"New York","722511","Full-service restaurants","S-corporations","Establishments with 10 to 19 employees","2021","1,726","788,233","133,712","23,753"
"New York","722511","Full-service restaurants","S-corporations","Establishments with 20 to 49 employees","2021","1,331","1,317,956","229,733","39,075"
"New York","722511","Full-service restaurants","S-corporations","Establishments with 50 to 99 employees","2021","143","302,077","55,670","9,044"
"New York","722511","Full-service restaurants","S-corporations","Establishments with 100 to 249 employees","2021","18","73,779","13,528","2,176"
"New York","722511","Full-service restaurants","Individual proprietorships","All establishments","2021","1,523","487,743","73,141","14,763"
"New York","722511","Full-service restaurants","Individual proprietorships","Establishments with less than 5 employees","2021","857","73,693","5,603","1,263"
"New York","722511","Full-service restaurants","Individual proprietorships","Establishments with 5 to 9 employees","2021","280","44,611","7,942","1,868"
"New York","722511","Full-service restaurants","Individual proprietorships","Establishments with 10 to 19 employees","2021","224","83,015","13,762","2,957"
"New York","722511","Full-service restaurants","Individual proprietorships","Establishments with 20 to 49 employees","2021","116","114,342","18,442","3,558"
"New York","722511","Full-service restaurants","Individual proprietorships","Establishments with 50 to 99 employees","2021","38","78,716","14,145","2,534"
"New York","722511","Full-service restaurants","Individual proprietorships","Establishments with 100 to 249 employees","2021","7","42,816","6,071","992"
"New York","722511","Full-service restaurants","Partnerships","All establishments","2021","3,835","2,565,295","347,840","54,667"
"New York","722511","Full-service restaurants","Partnerships","Establishments with less than 5 employees","2021","1,465","298,938","10,380","1,795"
"New York","722511","Full-service restaurants","Partnerships","Establishments with 5 to 9 employees","2021","626","204,540","23,095","4,303"
"New York","722511","Full-service restaurants","Partnerships","Establishments with 10 to 19 employees","2021","768","426,658","62,629","10,748"
"New York","722511","Full-service restaurants","Partnerships","Establishments with 20 to 49 employees","2021","775","951,986","146,491","23,504"
"New York","722511","Full-service restaurants","Partnerships","Establishments with 50 to 99 employees","2021","181","545,424","82,014","11,560"
"New York","722511","Full-service restaurants","Partnerships","Establishments with 100 to 249 employees","2021","18","116,468","18,239","2,219"
"New York","722511","Full-service restaurants","Non-profit","All establishments","2021","17","2,590","460","77"
"New York","722511","Full-service restaurants","Non-profit","Establishments with less than 5 employees","2021","13","1,502","237","22"
"New York","722511","Full-service restaurants","Other noncorporate legal forms of organization","All establishments","2021","16","4,091","886","119"
"New York","722511","Full-service restaurants","Other noncorporate legal forms of organization","Establishments with less than 5 employees","2021","4","103","6","3"
"New York","722511","Full-service restaurants","Other noncorporate legal forms of organization","Establishments with 5 to 9 employees","2021","7","1,778","381","56"
"New York","722511","Full-service restaurants","Other noncorporate legal forms of organization","Establishments with 10 to 19 employees","2021","5","2,210","499","60"
"North Carolina","722511","Full-service restaurants","All establishments","All establishments","2021","8,099","3,454,887","690,838","150,315"
"North Carolina","722511","Full-service restaurants","All establishments","Establishments with less than 5 employees","2021","2,075","183,170","17,416","3,316"
"North Carolina","722511","Full-service restaurants","All establishments","Establishments with 5 to 9 employees","2021","1,256","194,846","38,931","8,489"
"North Carolina","722511","Full-service restaurants","All establishments","Establishments with 10 to 19 employees","2021","2,006","651,598","134,768","28,688"
"North Carolina","722511","Full-service restaurants","All establishments","Establishments with 20 to 49 employees","2021","2,158","1,464,528","300,298","66,361"
"North Carolina","722511","Full-service restaurants","All establishments","Establishments with 50 to 99 employees","2021","547","801,543","164,938","35,792"
"North Carolina","722511","Full-service restaurants","All establishments","Establishments with 100 to 249 employees","2021","56","149,654","32,686","7,434"
"North Carolina","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","All establishments","2021","1,716","895,438","195,928","40,578"
"North Carolina","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with less than 5 employees","2021","416","31,296","3,821","680"
"North Carolina","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 5 to 9 employees","2021","241","37,191","7,960","1,575"
"North Carolina","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 10 to 19 employees","2021","394","122,950","29,790","6,017"
"North Carolina","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 20 to 49 employees","2021","421","307,657","68,649","13,964"
"North Carolina","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 50 to 99 employees","2021","219","324,998","70,510","14,898"
"North Carolina","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 100 to 249 employees","2021","25","71,346","15,198","3,444"
"North Carolina","722511","Full-service restaurants","S-corporations","All establishments","2021","3,755","1,629,864","318,206","68,580"
"North Carolina","722511","Full-service restaurants","S-corporations","Establishments with less than 5 employees","2021","763","86,916","8,072","1,318"
"North Carolina","722511","Full-service restaurants","S-corporations","Establishments with 5 to 9 employees","2021","605","99,570","19,947","4,158"
"North Carolina","722511","Full-service restaurants","S-corporations","Establishments with 10 to 19 employees","2021","1,064","367,868","72,849","15,108"
"North Carolina","722511","Full-service restaurants","S-corporations","Establishments with 20 to 49 employees","2021","1,108","743,028","149,172","32,760"
"North Carolina","722511","Full-service restaurants","S-corporations","Establishments with 50 to 99 employees","2021","193","267,415","54,355","12,428"
"North Carolina","722511","Full-service restaurants","S-corporations","Establishments with 100 to 249 employees","2021","21","55,519","12,010","2,573"
"North Carolina","722511","Full-service restaurants","Individual proprietorships","All establishments","2021","969","183,367","37,243","9,293"
"North Carolina","722511","Full-service restaurants","Individual proprietorships","Establishments with less than 5 employees","2021","448","20,215","2,951","734"
"North Carolina","722511","Full-service restaurants","Individual proprietorships","Establishments with 5 to 9 employees","2021","195","22,827","4,471","1,302"
"North Carolina","722511","Full-service restaurants","Individual proprietorships","Establishments with 10 to 19 employees","2021","179","44,904","9,277","2,366"
"North Carolina","722511","Full-service restaurants","Individual proprietorships","Establishments with 20 to 49 employees","2021","131","72,104","15,454","3,972"
"North Carolina","722511","Full-service restaurants","Individual proprietorships","Establishments with 50 to 99 employees","2021","16","23,317","5,090","919"
